# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Wed Jan 14 16:34:50 2026
#
# User preference: *
#
# CONSTRAINT:  where (default_flag = 1
# CONSTRAINT:  and pl_controv_flag = 0)
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN default_flag:   Default Parameter Set
# COLUMN discoverymethod: Discovery Method
# COLUMN disc_year:      Discovery Year
# COLUMN disc_facility:  Discovery Facility
# COLUMN pl_controv_flag: Controversial Flag
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc. [Earth Radius]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc. [Earth Radius]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN sy_dist:        Distance [pc]
# COLUMN sy_disterr1:    Distance [pc] Upper Unc
# COLUMN sy_disterr2:    Distance [pc] Lower Unc
# COLUMN releasedate:    Release Date
#
pl_name,hostname,default_flag,discoverymethod,disc_year,disc_facility,pl_controv_flag,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,sy_dist,sy_disterr1,sy_disterr2,releasedate
Kepler-80 e,Kepler-80,1,Transit,2014,Kepler,0,1.60000000,0.08000000,-0.07000000,0,369.45100000,2.89450000,-2.89450000,2016-08-04
Kepler-80 f,Kepler-80,1,Transit,2016,Kepler,0,1.21000000,0.06000000,-0.05000000,0,369.45100000,2.89450000,-2.89450000,2016-08-04
Kepler-80 g,Kepler-80,1,Transit,2017,Kepler,0,1.13000000,0.14000000,-0.14000000,0,369.45100000,2.89450000,-2.89450000,2017-12-14
Kepler-800 b,Kepler-800,1,Transit,2016,Kepler,0,2.85000000,0.34000000,-0.26000000,0,1019.26000000,33.22000000,-31.21600000,2016-05-10
Kepler-801 b,Kepler-801,1,Transit,2016,Kepler,0,2.00000000,0.08000000,-0.10000000,0,440.42600000,4.58800000,-4.49600000,2016-05-10
Kepler-802 b,Kepler-802,1,Transit,2016,Kepler,0,3.54000000,0.47000000,-0.40000000,0,780.58500000,11.56300000,-11.23600000,2016-05-10
Kepler-803 b,Kepler-803,1,Transit,2016,Kepler,0,3.79000000,0.55000000,-0.38000000,0,639.77100000,6.58700000,-6.58700000,2016-05-10
Kepler-804 b,Kepler-804,1,Transit,2016,Kepler,0,1.94000000,0.24000000,-0.16000000,0,649.65000000,6.40950000,-6.40950000,2016-05-10
Kepler-804 c,Kepler-804,1,Transit,2016,Kepler,0,1.14000000,0.20000000,-0.14000000,0,649.65000000,6.40950000,-6.40950000,2016-05-10
Kepler-805 b,Kepler-805,1,Transit,2016,Kepler,0,2.89000000,0.13000000,-0.25000000,0,638.49000000,10.19100000,-9.88100000,2016-05-10
Kepler-806 b,Kepler-806,1,Transit,2016,Kepler,0,1.14000000,0.33000000,-0.24000000,0,361.89600000,2.92500000,-2.87800000,2016-05-10
Kepler-808 b,Kepler-808,1,Transit,2016,Kepler,0,1.46000000,0.06000000,-0.08000000,0,,,,2016-05-10
Kepler-809 b,Kepler-809,1,Transit,2016,Kepler,0,3.01000000,0.67000000,-0.25000000,0,961.40500000,19.63800000,-18.88100000,2016-05-10
Kepler-81 b,Kepler-81,1,Transit,2012,Kepler,0,2.42000000,0.38000000,-0.38000000,0,348.29100000,3.16650000,-3.16650000,2014-05-14
Kepler-81 c,Kepler-81,1,Transit,2012,Kepler,0,2.37000000,0.37000000,-0.37000000,0,348.29100000,3.16650000,-3.16650000,2014-05-14
Kepler-81 d,Kepler-81,1,Transit,2014,Kepler,0,1.21000000,0.27000000,-0.27000000,0,348.29100000,3.16650000,-3.16650000,2014-05-14
Kepler-810 b,Kepler-810,1,Transit,2016,Kepler,0,1.93000000,0.41000000,-0.19000000,0,1458.59000000,88.32000000,-78.93000000,2016-05-10
Kepler-811 b,Kepler-811,1,Transit,2016,Kepler,0,2.70000000,0.68000000,-0.48000000,0,985.04100000,16.69400000,-16.69400000,2016-05-10
Kepler-812 b,Kepler-812,1,Transit,2016,Kepler,0,3.55000000,1.35000000,-0.68000000,0,1482.74000000,35.23000000,-35.23000000,2016-05-10
Kepler-813 b,Kepler-813,1,Transit,2016,Kepler,0,2.14000000,0.42000000,-0.19000000,0,,,,2016-05-10
Kepler-814 b,Kepler-814,1,Transit,2016,Kepler,0,2.12000000,0.69000000,-0.30000000,0,2055.77000000,111.04000000,-100.42000000,2016-05-10
Kepler-815 b,Kepler-815,1,Transit,2016,Kepler,0,4.11000000,0.19000000,-0.33000000,0,1259.28000000,23.71500000,-23.71500000,2016-05-10
Kepler-816 b,Kepler-816,1,Transit,2016,Kepler,0,10.24000000,0.68000000,-0.54000000,0,983.69700000,36.33600000,-36.33600000,2016-05-10
Kepler-817 b,Kepler-817,1,Transit,2016,Kepler,0,9.03000000,2.06000000,-1.13000000,0,1484.46000000,72.81000000,-66.42000000,2016-05-10
Kepler-818 b,Kepler-818,1,Transit,2016,Kepler,0,5.11000000,0.79000000,-0.43000000,0,925.03700000,30.61700000,-28.74700000,2016-05-10
Kepler-819 b,Kepler-819,1,Transit,2016,Kepler,0,2.76000000,0.25000000,-0.17000000,0,664.30600000,10.72050000,-10.72050000,2016-05-10
Kepler-82 b,Kepler-82,1,Transit,2012,Kepler,0,4.07000000,0.24000000,-0.10000000,0,904.32600000,22.08750000,-22.08750000,2019-07-25
Kepler-82 c,Kepler-82,1,Transit,2012,Kepler,0,5.34000000,0.32000000,-0.13000000,0,904.32600000,22.08750000,-22.08750000,2019-07-25
Kepler-82 d,Kepler-82,1,Transit,2014,Kepler,0,1.77000000,0.27000000,-0.27000000,0,904.32600000,22.08750000,-22.08750000,2014-05-14
Kepler-82 e,Kepler-82,1,Transit,2014,Kepler,0,2.47000000,0.37000000,-0.37000000,0,904.32600000,22.08750000,-22.08750000,2014-05-14
Kepler-82 f,Kepler-82,1,Transit Timing Variations,2019,KOINet,0,,,,,904.32600000,22.08750000,-22.08750000,2019-07-25
Kepler-820 b,Kepler-820,1,Transit,2016,Kepler,0,6.09000000,2.68000000,-0.89000000,0,1387.20000000,37.55000000,-35.65000000,2016-05-10
Kepler-821 b,Kepler-821,1,Transit,2016,Kepler,0,1.31000000,0.10000000,-0.08000000,0,614.57100000,8.39700000,-8.17700000,2016-05-10
Kepler-822 b,Kepler-822,1,Transit,2016,Kepler,0,1.77000000,0.41000000,-0.21000000,0,860.39100000,13.61500000,-13.20400000,2016-05-10
Kepler-823 b,Kepler-823,1,Transit,2016,Kepler,0,1.57000000,0.31000000,-0.14000000,0,1389.27000000,42.65000000,-40.21000000,2016-05-10
Kepler-824 b,Kepler-824,1,Transit,2016,Kepler,0,1.87000000,0.71000000,-0.23000000,0,1201.40000000,35.42000000,-35.42000000,2016-05-10
Kepler-825 b,Kepler-825,1,Transit,2016,Kepler,0,1.53000000,0.39000000,-0.22000000,0,807.85000000,12.56600000,-12.19400000,2016-05-10
Kepler-825 c,Kepler-825,1,Transit,2016,Kepler,0,1.84000000,0.40000000,-0.24000000,0,807.85000000,12.56600000,-12.19400000,2016-05-10
Kepler-826 b,Kepler-826,1,Transit,2016,Kepler,0,1.25000000,0.20000000,-0.14000000,0,779.59600000,9.00100000,-8.80100000,2016-05-10
Kepler-827 b,Kepler-827,1,Transit,2016,Kepler,0,5.63000000,0.70000000,-0.46000000,0,2046.68000000,168.57000000,-145.16000000,2016-05-10
Kepler-828 b,Kepler-828,1,Transit,2016,Kepler,0,1.51000000,0.08000000,-0.11000000,0,575.32200000,6.57500000,-6.43000000,2016-05-10
Kepler-829 b,Kepler-829,1,Transit,2016,Kepler,0,2.11000000,0.44000000,-0.18000000,0,1073.76000000,26.58000000,-25.35000000,2016-05-10
Kepler-83 b,Kepler-83,1,Transit,2012,Kepler,0,2.83000000,0.41000000,-0.41000000,0,400.40900000,5.15300000,-5.15300000,2014-05-14
Kepler-83 c,Kepler-83,1,Transit,2012,Kepler,0,2.36000000,0.35000000,-0.35000000,0,400.40900000,5.15300000,-5.15300000,2014-05-14
Kepler-83 d,Kepler-83,1,Transit,2014,Kepler,0,1.94000000,0.13000000,-0.13000000,0,400.40900000,5.15300000,-5.15300000,2014-05-14
Kepler-830 b,Kepler-830,1,Transit,2016,Kepler,0,1.70000000,0.61000000,-0.25000000,0,,,,2016-05-10
Kepler-831 b,Kepler-831,1,Transit,2016,Kepler,0,1.27000000,0.10000000,-0.07000000,0,593.54000000,5.51050000,-5.51050000,2016-05-10
Kepler-832 b,Kepler-832,1,Transit,2016,Kepler,0,2.06000000,0.32000000,-0.17000000,0,1688.12000000,102.27000000,-91.41000000,2016-05-10
Kepler-833 b,Kepler-833,1,Transit,2016,Kepler,0,2.02000000,0.12000000,-0.09000000,0,467.37000000,5.92100000,-5.77600000,2016-05-10
Kepler-834 b,Kepler-834,1,Transit,2016,Kepler,0,2.02000000,0.10000000,-0.10000000,0,633.93700000,17.09100000,-16.23000000,2016-05-10
Kepler-835 b,Kepler-835,1,Transit,2016,Kepler,0,2.79000000,0.54000000,-0.29000000,0,2406.33000000,273.90000000,-224.71000000,2016-05-10
Kepler-836 b,Kepler-836,1,Transit,2016,Kepler,0,2.73000000,0.64000000,-0.32000000,0,980.03500000,21.45500000,-20.57500000,2016-05-10
Kepler-837 b,Kepler-837,1,Transit,2016,Kepler,0,2.56000000,0.22000000,-0.43000000,0,901.90700000,18.36200000,-17.65700000,2016-05-10
Kepler-838 b,Kepler-838,1,Transit,2016,Kepler,0,2.73000000,0.51000000,-0.25000000,0,1104.04000000,27.28000000,-26.03000000,2016-05-10
Kepler-839 b,Kepler-839,1,Transit,2016,Kepler,0,2.57000000,0.41000000,-0.25000000,0,944.56100000,13.72350000,-13.72350000,2016-05-10
Kepler-84 b,Kepler-84,1,Transit,2012,Kepler,0,2.23000000,0.10000000,-0.10000000,0,1023.90000000,,,2014-05-14
Kepler-84 c,Kepler-84,1,Transit,2012,Kepler,0,2.36000000,0.11000000,-0.11000000,0,1023.90000000,,,2014-05-14
Kepler-84 d,Kepler-84,1,Transit,2014,Kepler,0,1.38000000,0.27000000,-0.27000000,0,1023.90000000,,,2014-05-14
Kepler-84 e,Kepler-84,1,Transit,2014,Kepler,0,2.60000000,0.49000000,-0.49000000,0,1023.90000000,,,2014-05-14
Kepler-84 f,Kepler-84,1,Transit,2014,Kepler,0,2.20000000,0.43000000,-0.43000000,0,1023.90000000,,,2014-05-14
Kepler-841 b,Kepler-841,1,Transit,2016,Kepler,0,5.23000000,0.41000000,-0.36000000,0,998.96100000,37.77900000,-35.16700000,2016-05-10
Kepler-842 b,Kepler-842,1,Transit,2016,Kepler,0,1.60000000,0.08000000,-0.09000000,0,532.72600000,8.37800000,-8.12700000,2016-05-10
Kepler-843 b,Kepler-843,1,Transit,2016,Kepler,0,2.59000000,0.61000000,-0.25000000,0,1165.66000000,48.64000000,-44.95000000,2016-05-10
Kepler-844 b,Kepler-844,1,Transit,2016,Kepler,0,1.68000000,0.07000000,-0.24000000,0,431.77600000,9.01350000,-9.01350000,2016-05-10
Kepler-845 b,Kepler-845,1,Transit,2016,Kepler,0,2.04000000,0.09000000,-0.29000000,0,431.05100000,3.27500000,-3.27500000,2016-05-10
Kepler-846 b,Kepler-846,1,Transit,2016,Kepler,0,2.48000000,0.32000000,-0.18000000,0,1127.12000000,39.47000000,-36.93000000,2016-05-10
Kepler-847 b,Kepler-847,1,Transit,2016,Kepler,0,1.18000000,0.09000000,-0.05000000,0,513.10300000,5.33900000,-5.23200000,2016-05-10
Kepler-848 b,Kepler-848,1,Transit,2016,Kepler,0,1.70000000,0.31000000,-0.25000000,0,1378.47000000,29.26500000,-29.26500000,2016-05-10
Kepler-849 b,Kepler-849,1,Transit,2016,Kepler,0,8.08167508,0.30264248,-0.32506044,0,822.13400000,16.33300000,-15.71900000,2024-09-13
Kepler-85 b,Kepler-85,1,Transit,2012,Kepler,0,1.77800000,0.05000000,-0.05000000,0,765.02500000,13.68300000,-13.21900000,2024-06-10
Kepler-85 c,Kepler-85,1,Transit,2012,Kepler,0,1.97800000,0.05600000,-0.05700000,0,765.02500000,13.68300000,-13.21900000,2024-06-10
Kepler-85 d,Kepler-85,1,Transit,2014,Kepler,0,1.20000000,0.19000000,-0.19000000,0,765.02500000,13.68300000,-13.21900000,2014-05-14
Kepler-85 e,Kepler-85,1,Transit,2014,Kepler,0,1.27000000,0.20000000,-0.20000000,0,765.02500000,13.68300000,-13.21900000,2014-05-14
Kepler-850 b,Kepler-850,1,Transit,2016,Kepler,0,1.78000000,0.47000000,-0.21000000,0,1661.28000000,93.10000000,-83.89000000,2016-05-10
Kepler-851 b,Kepler-851,1,Transit,2016,Kepler,0,1.68000000,0.27000000,-0.21000000,0,839.25500000,17.65500000,-16.95400000,2016-05-10
Kepler-852 b,Kepler-852,1,Transit,2016,Kepler,0,2.54000000,0.45000000,-0.17000000,0,1619.03000000,50.61000000,-50.61000000,2016-05-10
Kepler-853 b,Kepler-853,1,Transit,2016,Kepler,0,1.69000000,0.48000000,-0.28000000,0,568.67600000,7.07600000,-6.90700000,2016-05-10
Kepler-855 b,Kepler-855,1,Transit,2016,Kepler,0,8.35000000,1.70000000,-0.81000000,0,1506.58000000,58.72000000,-54.54000000,2016-05-10
Kepler-856 b,Kepler-856,1,Transit,2016,Kepler,0,9.30000000,1.25000000,-0.60000000,0,1351.17000000,56.46000000,-52.19000000,2016-05-10
Kepler-857 b,Kepler-857,1,Transit,2016,Kepler,0,6.80000000,1.70000000,-0.68000000,0,983.50200000,23.98800000,-22.88900000,2016-05-10
Kepler-858 b,Kepler-858,1,Transit,2016,Kepler,0,4.87000000,0.23000000,-0.20000000,0,298.53200000,1.97200000,-1.94700000,2016-05-10
Kepler-859 b,Kepler-859,1,Transit,2016,Kepler,0,3.09000000,0.18000000,-0.15000000,0,839.90300000,28.33300000,-26.57300000,2016-05-10
Kepler-860 b,Kepler-860,1,Transit,2016,Kepler,0,3.24000000,0.81000000,-0.33000000,0,1056.36000000,26.95500000,-26.95500000,2016-05-10
Kepler-861 b,Kepler-861,1,Transit,2016,Kepler,0,2.28000000,0.12000000,-0.13000000,0,850.32700000,22.93250000,-22.93250000,2016-05-10
Kepler-862 b,Kepler-862,1,Transit,2016,Kepler,0,2.21000000,0.44000000,-0.17000000,0,1039.03000000,54.77000000,-49.62400000,2016-05-10
Kepler-863 b,Kepler-863,1,Transit,2016,Kepler,0,2.90000000,0.68000000,-0.32000000,0,1499.66000000,81.50000000,-73.64000000,2016-05-10
Kepler-864 b,Kepler-864,1,Transit,2016,Kepler,0,2.40000000,0.63000000,-0.22000000,0,2022.90000000,153.40000000,-133.65000000,2016-05-10
Kepler-864 c,Kepler-864,1,Transit,2023,Kepler,0,1.62000000,0.47000000,-0.19000000,0,2022.90000000,153.40000000,-133.65000000,2017-05-08
Kepler-865 b,Kepler-865,1,Transit,2016,Kepler,0,2.49000000,0.49000000,-0.24000000,0,586.13700000,7.90400000,-7.70000000,2016-05-10
Kepler-865 c,Kepler-865,1,Transit,2023,Kepler,0,0.89000000,0.19000000,-0.13000000,0,586.13700000,7.90400000,-7.70000000,2017-05-08
Kepler-866 b,Kepler-866,1,Transit,2016,Kepler,0,1.63000000,0.08000000,-0.12000000,0,646.66700000,16.10900000,-15.35800000,2016-05-10
Kepler-867 b,Kepler-867,1,Transit,2016,Kepler,0,4.64000000,0.41000000,-0.30000000,0,1195.54000000,113.13000000,-113.13000000,2016-05-10
Kepler-868 b,Kepler-868,1,Transit,2016,Kepler,0,2.05000000,0.20000000,-0.17000000,0,1593.13000000,104.09000000,-92.30000000,2016-05-10
Kepler-869 b,Kepler-869,1,Transit,2016,Kepler,0,3.61000000,0.83000000,-0.62000000,0,939.45500000,19.29000000,-18.54300000,2016-05-10
Kepler-87 b,Kepler-87,1,Transit,2013,Kepler,0,13.49000000,0.55000000,-0.55000000,0,1232.90000000,27.02000000,-27.02000000,2014-05-14
Kepler-87 c,Kepler-87,1,Transit,2013,Kepler,0,6.14000000,0.29000000,-0.29000000,0,1232.90000000,27.02000000,-27.02000000,2014-05-14
Kepler-870 b,Kepler-870,1,Transit,2016,Kepler,0,2.78000000,0.51000000,-0.29000000,0,1259.46000000,42.86500000,-42.86500000,2016-05-10
Kepler-871 b,Kepler-871,1,Transit,2016,Kepler,0,3.74000000,1.08000000,-0.55000000,0,1976.05000000,146.09000000,-127.60000000,2016-05-10
Kepler-872 b,Kepler-872,1,Transit,2016,Kepler,0,1.99000000,0.50000000,-0.23000000,0,879.68300000,23.81700000,-22.61400000,2016-05-10
Kepler-873 b,Kepler-873,1,Transit,2016,Kepler,0,3.75000000,1.64000000,-0.55000000,0,1182.22000000,33.82000000,-32.02000000,2016-05-10
Kepler-874 b,Kepler-874,1,Transit,2016,Kepler,0,3.94000000,1.07000000,-0.59000000,0,1082.16000000,25.93000000,-24.77000000,2016-05-10
Kepler-875 b,Kepler-875,1,Transit,2016,Kepler,0,2.90000000,1.02000000,-0.45000000,0,1242.62000000,54.59000000,-50.25000000,2016-05-10
Kepler-876 b,Kepler-876,1,Transit,2016,Kepler,0,1.43000000,0.10000000,-0.09000000,0,820.91300000,21.78100000,-20.70200000,2016-05-10
Kepler-877 b,Kepler-877,1,Transit,2016,Kepler,0,2.12000000,0.14000000,-0.27000000,0,602.17600000,,,2016-05-10
Kepler-878 b,Kepler-878,1,Transit,2016,Kepler,0,1.93000000,0.12000000,-0.10000000,0,791.62500000,37.22800000,-34.08200000,2016-05-10
Kepler-879 b,Kepler-879,1,Transit,2016,Kepler,0,2.57000000,0.66000000,-0.28000000,0,802.67200000,10.94200000,-10.65600000,2016-05-10
Kepler-879 c,Kepler-879,1,Transit,2024,Kepler,0,0.40000000,0.10000000,-0.10000000,0,802.67200000,10.94200000,-10.65600000,2024-10-14
Kepler-88 d,KOI-142,1,Radial Velocity,2020,W. M. Keck Observatory,0,,,,,376.86300000,2.01000000,-1.99100000,2020-06-04
Kepler-880 b,Kepler-880,1,Transit,2016,Kepler,0,2.66000000,1.05000000,-0.44000000,0,601.32400000,8.29900000,-8.07900100,2016-05-10
Kepler-880 c,Kepler-880,1,Transit,2023,Kepler,0,2.87000000,0.58000000,-0.94000000,0,601.32400000,8.29900000,-8.07900100,2017-05-08
Kepler-881 b,Kepler-881,1,Transit,2016,Kepler,0,1.78000000,0.43000000,-0.32000000,0,1375.18000000,50.26000000,-50.26000000,2016-05-10
Kepler-882 b,Kepler-882,1,Transit,2016,Kepler,0,1.23000000,0.15000000,-0.09000000,0,504.60500000,4.15000000,-4.08400000,2016-05-10
Kepler-883 b,Kepler-883,1,Transit,2016,Kepler,0,1.78000000,0.17000000,-0.13000000,0,627.45500000,7.09600000,-6.94100000,2016-05-10
Kepler-884 b,Kepler-884,1,Transit,2016,Kepler,0,1.23000000,0.05000000,-0.05000000,0,476.73300000,,,2016-05-10
Kepler-885 b,Kepler-885,1,Transit,2016,Kepler,0,2.50000000,0.40000000,-0.39000000,0,651.31800000,8.86300000,-8.63200000,2016-05-10
Kepler-886 b,Kepler-886,1,Transit,2016,Kepler,0,1.52000000,0.42000000,-0.19000000,0,711.29700000,7.15150000,-7.15150000,2016-05-10
Kepler-887 b,Kepler-887,1,Transit,2016,Kepler,0,1.84000000,0.27000000,-0.17000000,0,886.58800000,12.51500000,-12.17700000,2016-05-10
Kepler-887 c,Kepler-887,1,Transit,2016,Kepler,0,1.13000000,0.17000000,-0.11000000,0,886.58800000,12.51500000,-12.17700000,2016-05-10
Kepler-888 b,Kepler-888,1,Transit,2016,Kepler,0,1.76000000,0.08000000,-0.06000000,0,420.81700000,3.22100000,-3.17200000,2016-05-10
Kepler-889 b,Kepler-889,1,Transit,2016,Kepler,0,1.09000000,0.19000000,-0.13000000,0,598.31300000,7.67500000,-7.48600000,2016-05-10
Kepler-890 b,Kepler-890,1,Transit,2016,Kepler,0,8.89000000,2.86000000,-1.06000000,0,1712.12000000,69.00000000,-63.94000000,2016-05-10
Kepler-891 b,Kepler-891,1,Transit,2016,Kepler,0,6.41000000,1.46000000,-0.60000000,0,2340.58000000,184.73000000,-160.07000000,2016-05-10
Kepler-892 b,Kepler-892,1,Transit,2016,Kepler,0,2.81000000,0.37000000,-0.27000000,0,570.72700000,11.43200000,-10.99900000,2016-05-10
Kepler-893 b,Kepler-893,1,Transit,2016,Kepler,0,3.03000000,0.52000000,-0.37000000,0,1285.59000000,34.95000000,-33.18000000,2016-05-10
Kepler-894 b,Kepler-894,1,Transit,2016,Kepler,0,2.78000000,0.30000000,-0.34000000,0,1162.91000000,37.65500000,-37.65500000,2016-05-10
Kepler-895 b,Kepler-895,1,Transit,2016,Kepler,0,1.54000000,0.09000000,-0.07000000,0,540.13400000,10.54800000,-10.15900000,2016-05-10
Kepler-896 b,Kepler-896,1,Transit,2016,Kepler,0,2.53000000,0.18000000,-0.19000000,0,2334.93000000,179.87500000,-179.87500000,2016-05-10
Kepler-896 c,Kepler-896,1,Transit,2023,Kepler,0,3.15000000,0.73000000,-0.25000000,0,2334.93000000,179.87500000,-179.87500000,2017-05-08
Kepler-897 b,Kepler-897,1,Transit,2016,Kepler,0,2.39000000,0.66000000,-0.25000000,0,1519.25000000,53.89000000,-50.38000000,2016-05-10
Kepler-898 b,Kepler-898,1,Transit,2016,Kepler,0,1.49000000,0.30000000,-0.09000000,0,484.89100000,7.99600000,-7.99600000,2016-05-10
Kepler-899 b,Kepler-899,1,Transit,2016,Kepler,0,2.68000000,0.46000000,-0.26000000,0,1246.43000000,40.92000000,-38.43000000,2016-05-10
Kepler-9 b,Kepler-9,1,Transit,2010,Kepler,0,8.29000000,0.54000000,-0.43000000,0,628.25700000,6.74350000,-6.74350000,2019-07-11
Kepler-9 c,Kepler-9,1,Transit,2010,Kepler,0,8.08000000,0.54000000,-0.41000000,0,628.25700000,6.74350000,-6.74350000,2019-07-11
Kepler-9 d,Kepler-9,1,Transit,2010,Kepler,0,1.64000000,0.19000000,-0.14000000,0,628.25700000,6.74350000,-6.74350000,2014-05-14
Kepler-90 i,KOI-351,1,Transit,2017,Kepler,0,1.32000000,0.21000000,-0.21000000,0,848.25400000,10.81850000,-10.81850000,2017-12-14
Kepler-900 b,Kepler-900,1,Transit,2016,Kepler,0,2.08000000,0.12000000,-0.34000000,0,487.52500000,5.15300000,-5.04800000,2016-05-10
Kepler-901 b,Kepler-901,1,Transit,2016,Kepler,0,1.37000000,0.07000000,-0.06000000,0,253.86700000,1.51000000,-1.49200000,2016-05-10
Kepler-902 b,Kepler-902,1,Transit,2016,Kepler,0,2.54000000,0.33000000,-0.18000000,0,1165.34000000,48.64000000,-44.97000000,2016-05-10
Kepler-903 b,Kepler-903,1,Transit,2016,Kepler,0,2.01000000,0.35000000,-0.36000000,0,1369.24000000,38.00000000,-36.04000000,2016-05-10
Kepler-903 c,Kepler-903,1,Transit,2016,Kepler,0,2.53000000,0.40000000,-0.45000000,0,1369.24000000,38.00000000,-36.04000000,2016-05-10
Kepler-904 b,Kepler-904,1,Transit,2016,Kepler,0,1.77000000,0.59000000,-0.24000000,0,978.12500000,18.82400000,-18.13900000,2016-05-10
Kepler-905 b,Kepler-905,1,Transit,2016,Kepler,0,1.41000000,0.05000000,-0.05000000,0,529.26800000,4.02850000,-4.02850000,2016-05-10
Kepler-906 b,Kepler-906,1,Transit,2016,Kepler,0,2.11000000,0.10000000,-0.10000000,0,757.79100000,9.79000000,-9.79000000,2016-05-10
Kepler-907 b,Kepler-907,1,Transit,2016,Kepler,0,1.20000000,0.06000000,-0.05000000,0,,,,2016-05-10
Kepler-908 b,Kepler-908,1,Transit,2016,Kepler,0,1.22000000,0.10000000,-0.08000000,0,290.84300000,1.92000000,-1.89600000,2016-05-10
Kepler-909 b,Kepler-909,1,Transit,2016,Kepler,0,1.47000000,0.16000000,-0.11000000,0,309.59600000,2.10400000,-2.07700000,2016-05-10
Kepler-91 b,Kepler-91,1,Transit,2013,Kepler,0,15.32270300,0.77342100,-0.67254000,0,1294.69000000,40.73500000,-40.73500000,2015-10-15
Kepler-910 b,Kepler-910,1,Transit,2016,Kepler,0,0.82000000,0.04000000,-0.03000000,0,400.28900000,4.95400000,-4.83600000,2016-05-10
Kepler-911 b,Kepler-911,1,Transit,2016,Kepler,0,2.60000000,0.10000000,-0.10000000,0,556.16800000,8.13000000,-7.90300000,2016-05-10
Kepler-912 b,Kepler-912,1,Transit,2016,Kepler,0,2.80000000,0.84000000,-0.51000000,0,2004.72000000,113.67000000,-102.28000000,2016-05-10
Kepler-913 b,Kepler-913,1,Transit,2016,Kepler,0,2.06000000,0.08000000,-0.06000000,0,991.61800000,34.08200000,-31.92600000,2016-05-10
Kepler-913 c,Kepler-913,1,Transit,2021,Kepler,0,3.85807090,,,0,991.61800000,34.08200000,-31.92600000,2021-12-05
Kepler-914 b,Kepler-914,1,Transit,2016,Kepler,0,1.38000000,0.17000000,-0.12000000,0,753.72300000,8.96600000,-8.96600000,2016-05-10
Kepler-915 b,Kepler-915,1,Transit,2016,Kepler,0,1.50000000,0.33000000,-0.19000000,0,849.03600000,9.92000000,-9.69800000,2016-05-10
Kepler-916 b,Kepler-916,1,Transit,2016,Kepler,0,1.76000000,0.14000000,-0.13000000,0,830.71200000,16.60300000,-15.97500000,2016-05-10
Kepler-917 b,Kepler-917,1,Transit,2016,Kepler,0,1.91000000,0.24000000,-0.17000000,0,3460.51000000,1507.57000000,-865.60000000,2016-05-10
Kepler-918 b,Kepler-918,1,Transit,2016,Kepler,0,1.74000000,0.40000000,-0.21000000,0,1025.03000000,32.41000000,-30.52300000,2016-05-10
Kepler-919 b,Kepler-919,1,Transit,2016,Kepler,0,2.25000000,0.87000000,-0.29000000,0,1119.87000000,38.43000000,-36.00000000,2016-05-10
Kepler-92 b,Kepler-92,1,Transit,2013,Kepler,0,3.51000000,0.10000000,-0.10000000,0,477.99200000,5.43000000,-5.31200000,2014-05-14
Kepler-92 c,Kepler-92,1,Transit,2013,Kepler,0,2.60000000,0.08000000,-0.08000000,0,477.99200000,5.43000000,-5.31200000,2014-05-14
Kepler-92 d,Kepler-92,1,Transit,2015,Kepler,0,2.06700000,0.05600000,-0.05600000,0,477.99200000,5.43000000,-5.31200000,2015-05-21
Kepler-920 b,Kepler-920,1,Transit,2016,Kepler,0,2.42000000,0.22000000,-0.16000000,0,1001.68000000,26.32000000,-25.03700000,2016-05-10
Kepler-920 c,Kepler-920,1,Transit,2016,Kepler,0,3.80000000,0.58000000,-0.28000000,0,1001.68000000,26.32000000,-25.03700000,2016-05-10
Kepler-921 b,Kepler-921,1,Transit,2016,Kepler,0,2.87000000,0.33000000,-0.73000000,0,934.49000000,17.78650000,-17.78650000,2016-05-10
Kepler-922 b,Kepler-922,1,Transit,2016,Kepler,0,1.42000000,0.18000000,-0.11000000,0,536.32300000,3.85750000,-3.85750000,2016-05-10
Kepler-923 b,Kepler-923,1,Transit,2016,Kepler,0,1.38000000,0.29000000,-0.19000000,0,1000.28000000,20.30000000,-19.52900000,2016-05-10
Kepler-924 b,Kepler-924,1,Transit,2016,Kepler,0,3.07000000,1.11000000,-0.61000000,0,1053.04000000,22.09000000,-21.21000000,2016-05-10
Kepler-925 b,Kepler-925,1,Transit,2016,Kepler,0,2.34000000,0.66000000,-0.21000000,0,611.11500000,15.20500000,-15.20500000,2016-05-10
Kepler-926 b,Kepler-926,1,Transit,2016,Kepler,0,2.31000000,0.57000000,-0.23000000,0,921.36100000,30.24500000,-28.41300000,2016-05-10
Kepler-927 b,Kepler-927,1,Transit,2016,Kepler,0,1.72000000,0.40000000,-0.15000000,0,831.68500000,12.96900000,-12.58400000,2016-05-10
Kepler-928 b,Kepler-928,1,Transit,2016,Kepler,0,1.59000000,0.31000000,-0.12000000,0,508.80900000,7.16300000,-6.97000000,2016-05-10
